fight_id,fighter_id,round,knockdowns,strikes_att,strikes_succ,head_strikes_att,head_strikes_succ,body_strikes_att,body_strikes_succ,leg_strikes_att,leg_strikes_succ,distance_strikes_att,distance_strikes_succ,ground_strikes_att,ground_strikes_succ,clinch_strikes_att,clinch_strikes_succ,total_strikes_att,total_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time
0d077813b6164fe1,f1b2aa7853d1ed6e,4,0,68,41,59,32,6,6,3,3,35,18,31,21,2,2,75,46,3,3,0,0,3:32
0d077813b6164fe1,f1b2aa7853d1ed6e,5,0,51,34,42,26,8,7,1,1,13,7,28,18,10,9,92,69,4,2,0,0,4:31
0d09e95e85efad69,231926533134ec1f,1,1,58,20,48,15,3,3,7,2,32,8,20,7,6,5,77,39,0,0,0,0,1:54
0d09e95e85efad69,231926533134ec1f,2,0,8,3,8,3,0,0,0,0,6,1,0,0,2,2,9,4,1,0,0,0,0:02
0d09e95e85efad69,33011768c3c4dc9a,1,0,24,11,16,5,4,2,4,4,20,8,1,0,3,3,26,13,0,0,2,1,1:14
0d09e95e85efad69,33011768c3c4dc9a,2,0,26,16,17,8,3,2,6,6,14,8,0,0,12,8,28,18,0,0,1,0,0:30
0d15b14d1215c853,253de74457bd6374,1,0,6,4,2,1,1,1,3,2,2,1,0,0,4,3,6,4,1,0,0,0,0:02
0d15b14d1215c853,394f55ebca199124,1,1,15,9,11,6,2,2,2,1,3,0,3,3,9,6,29,20,2,0,1,0,1:00
0d1af8c6a5793185,bbab3baf66128ae2,1,0,42,29,21,8,8,8,13,13,38,25,0,0,4,4,45,32,4,1,0,0,0:29
0d1af8c6a5793185,bbab3baf66128ae2,2,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0:00
0d1af8c6a5793185,eb8d8c2a95cfccb8,1,0,36,25,10,3,6,6,20,16,34,23,0,0,2,2,41,30,1,0,0,0,0:14
0d1af8c6a5793185,eb8d8c2a95cfccb8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:00
0d1d7cfb2a48d5ec,2e19380f34871c6a,1,1,11,8,10,7,0,0,1,1,4,2,5,4,2,2,12,9,0,0,0,0,0:09
0d1d7cfb2a48d5ec,3a8176e15b9887c1,1,0,6,3,4,1,2,2,0,0,3,1,2,1,1,1,13,10,4,1,0,0,1:10
0d2314d23dee3796,388abbf8832b5adf,1,0,8,2,7,2,1,0,0,0,8,2,0,0,0,0,30,24,0,0,0,0,0:00
0d2314d23dee3796,388abbf8832b5adf,2,0,28,12,20,4,0,0,8,8,28,12,0,0,0,0,40,24,0,0,1,0,0:00
0d2314d23dee3796,388abbf8832b5adf,3,0,18,4,16,2,1,1,1,1,18,4,0,0,0,0,49,35,0,0,0,0,0:00
0d2314d23dee3796,dd37fd509af89f15,1,0,12,3,11,2,1,1,0,0,6,1,6,2,0,0,28,19,4,2,0,0,3:13
0d2314d23dee3796,dd37fd509af89f15,2,0,16,5,15,4,0,0,1,1,11,2,5,3,0,0,26,15,4,2,0,0,2:41
0d2314d23dee3796,dd37fd509af89f15,3,0,16,6,16,6,0,0,0,0,3,0,13,6,0,0,26,14,4,2,1,0,3:22
0d33d43bee65d98f,66ab58d0b3783607,1,0,18,12,10,5,7,6,1,1,10,4,0,0,8,8,44,36,2,2,1,0,2:06
0d33d43bee65d98f,66ab58d0b3783607,2,0,13,7,9,4,3,3,1,0,7,2,0,0,6,5,18,12,0,0,2,0,0:47
0d33d43bee65d98f,66ab58d0b3783607,3,0,22,11,17,7,3,2,2,2,14,6,3,3,5,2,44,32,0,0,0,0,0:00
0d33d43bee65d98f,a845f0735bc67405,1,0,21,10,13,6,6,2,2,2,17,8,0,0,4,2,21,10,0,0,0,0,0:25
0d33d43bee65d98f,a845f0735bc67405,2,0,19,7,16,4,3,3,0,0,15,5,0,0,4,2,24,11,2,2,0,0,2:23
0d33d43bee65d98f,a845f0735bc67405,3,0,22,5,21,4,1,1,0,0,17,4,4,1,1,0,25,8,1,1,0,0,2:31
0d395cb5d91f811f,36a432f22144843e,1,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,6,2,0,0,1,0,0:22
0d395cb5d91f811f,51b0bb73a1da34bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0:00
0d41a3fa5efef91b,5b03b61f9d90125e,1,1,49,26,37,16,8,7,4,3,47,25,1,0,1,1,49,26,0,0,0,0,0:03
0d41a3fa5efef91b,fd7ab338e4953644,1,0,41,9,30,5,4,1,7,3,41,9,0,0,0,0,41,9,0,0,0,0,0:00
0d4927585d0480fc,a54fc2d6fc224dc3,1,0,47,18,36,11,9,5,2,2,37,14,0,0,10,4,49,19,2,1,1,0,0:12
0d4927585d0480fc,a54fc2d6fc224dc3,2,0,39,11,36,9,3,2,0,0,39,11,0,0,0,0,50,19,2,2,0,0,1:14
0d4927585d0480fc,a54fc2d6fc224dc3,3,0,11,3,11,3,0,0,0,0,10,2,0,0,1,1,49,28,6,4,0,0,2:29
0d4927585d0480fc,ccd1299e0345e0ce,1,0,38,19,25,6,1,1,12,12,37,18,0,0,1,1,38,19,0,0,0,0,0:00
0d4927585d0480fc,ccd1299e0345e0ce,2,0,48,26,40,18,4,4,4,4,47,25,0,0,1,1,49,27,1,0,0,0,0:04
0d4927585d0480fc,ccd1299e0345e0ce,3,0,26,12,20,7,6,5,0,0,17,6,8,5,1,1,30,16,0,0,1,0,0:55
0d5356c506111a57,511e82663651438d,1,0,117,43,93,24,20,16,4,3,100,36,3,1,14,6,117,43,1,1,0,0,0:15
0d5356c506111a57,511e82663651438d,2,0,83,48,53,23,28,24,2,1,76,42,0,0,7,6,83,48,2,0,0,0,0:19
0d5356c506111a57,9e8f6c728eb01124,1,0,87,50,55,23,4,3,28,24,71,38,0,0,16,12,87,50,0,0,0,0,0:00
0d5356c506111a57,9e8f6c728eb01124,2,0,87,54,69,39,4,3,14,12,67,39,0,0,20,15,87,54,0,0,0,0,0:06
0d63a7d3e08df3db,46baf0f57edfa4df,1,0,87,19,76,8,5,5,6,6,82,14,0,0,5,5,94,25,0,0,0,0,0:48
0d63a7d3e08df3db,46baf0f57edfa4df,2,0,101,25,87,16,7,3,7,6,101,25,0,0,0,0,107,31,0,0,0,0,0:00
0d63a7d3e08df3db,46baf0f57edfa4df,3,0,90,29,80,21,5,3,5,5,81,20,1,1,8,8,95,34,2,1,0,0,1:03
0d63a7d3e08df3db,f5431394fb284bb9,1,1,121,65,102,47,9,8,10,10,100,52,15,10,6,3,136,80,1,0,0,0,0:40
0d63a7d3e08df3db,f5431394fb284bb9,2,0,66,26,47,12,13,9,6,5,65,26,1,0,0,0,83,42,3,1,0,0,1:01
0d63a7d3e08df3db,f5431394fb284bb9,3,0,62,31,46,21,9,6,7,4,62,31,0,0,0,0,82,50,5,2,0,0,1:09
0d698108c5f5d1d6,2dc1bc1a02961656,1,0,10,7,6,3,4,4,0,0,4,2,5,4,1,1,19,14,1,1,1,0,1:32
0d698108c5f5d1d6,773f7feacf96153e,1,0,12,7,8,3,0,0,4,4,6,2,0,0,6,5,16,11,0,0,0,0,0:59
0d6d212fcdf47f2e,0232cabbc30a2372,1,0,46,14,37,5,8,8,1,1,44,13,0,0,2,1,46,14,0,0,0,0,0:00
0d6d212fcdf47f2e,0232cabbc30a2372,2,0,26,6,22,4,4,2,0,0,22,4,0,0,4,2,27,6,0,0,0,0,0:10
0d6d212fcdf47f2e,f2477cf43c4975cc,1,1,30,16,5,1,2,0,23,15,30,16,0,0,0,0,32,16,0,0,0,0,0:12
0d6d212fcdf47f2e,f2477cf43c4975cc,2,1,28,20,10,6,0,0,18,14,28,20,0,0,0,0,28,20,0,0,0,0,0:07
0d7dc1ed5eb995e4,a845f0735bc67405,1,1,51,26,47,25,1,0,3,1,23,9,28,17,0,0,74,46,0,0,0,0,2:08
0d7dc1ed5eb995e4,a845f0735bc67405,2,0,40,18,39,18,1,0,0,0,39,18,0,0,1,0,40,18,1,0,1,0,0:09
0d7dc1ed5eb995e4,a845f0735bc67405,3,1,36,19,35,18,0,0,1,1,25,11,8,7,3,1,42,25,3,2,0,0,1:09
0d7dc1ed5eb995e4,e64b96c07d7ce999,1,0,29,9,27,8,0,0,2,1,27,8,0,0,2,1,29,9,0,0,0,0,0:00
0d7dc1ed5eb995e4,e64b96c07d7ce999,2,0,78,21,71,16,1,1,6,4,68,18,8,2,2,1,82,23,0,0,0,0,0:27
0d7dc1ed5eb995e4,e64b96c07d7ce999,3,0,45,19,36,11,3,3,6,5,37,14,6,3,2,2,52,24,1,0,0,1,0:44
0d857bd8245f9d31,b8592b4a383696cd,1,0,57,27,44,18,9,5,4,4,48,20,3,2,6,5,58,27,2,1,1,0,0:41
0d857bd8245f9d31,fe91d254db77a7fc,1,0,44,15,30,3,6,6,8,6,43,14,0,0,1,1,44,15,0,0,1,0,0:11
0d872527bbb3cd40,b361180739bed4b0,1,0,6,3,6,3,0,0,0,0,2,0,1,1,3,2,16,11,0,0,0,0,--
0d872527bbb3cd40,c670aa48827d6be6,1,0,65,57,43,36,17,16,5,5,0,0,60,52,5,5,253,233,2,1,0,0,--
0d9e9127c62811f9,361d49960a196976,1,0,40,24,32,19,6,3,2,2,10,6,29,17,1,1,111,87,1,1,0,0,4:18
0d9e9127c62811f9,361d49960a196976,2,0,35,33,33,31,1,1,1,1,3,2,32,31,0,0,94,86,1,0,0,1,1:55
0d9e9127c62811f9,4f140403000158b5,1,0,13,4,7,1,5,2,1,1,10,2,1,1,2,1,31,21,2,1,0,0,0:12
0d9e9127c62811f9,4f140403000158b5,2,0,9,6,8,5,0,0,1,1,5,3,4,3,0,0,17,14,2,2,0,0,2:27
0da0dc2c7eb29f58,5ea918ea81b7dee2,1,0,44,10,34,4,2,1,8,5,44,10,0,0,0,0,44,10,1,0,0,0,0:00
0da0dc2c7eb29f58,5ea918ea81b7dee2,2,0,33,13,27,9,4,2,2,2,20,4,12,8,1,1,37,17,4,1,0,0,1:55
0da0dc2c7eb29f58,5ea918ea81b7dee2,3,0,47,6,40,2,1,1,6,3,47,6,0,0,0,0,47,6,1,0,0,0,0:00
0da0dc2c7eb29f58,ec664422b22d9787,1,1,41,20,36,18,5,2,0,0,41,20,0,0,0,0,41,20,1,1,0,0,0:08
0da0dc2c7eb29f58,ec664422b22d9787,2,1,28,14,26,13,2,1,0,0,22,11,6,3,0,0,45,28,0,0,1,0,0:43
0da0dc2c7eb29f58,ec664422b22d9787,3,0,40,22,40,22,0,0,0,0,40,22,0,0,0,0,40,22,0,0,0,0,0:00
0da43c3ec0e11650,ac29d508d78384c9,1,0,26,16,15,6,7,6,4,4,17,8,0,0,9,8,40,30,0,0,0,0,0:12
0da43c3ec0e11650,ac29d508d78384c9,2,0,37,29,31,23,5,5,1,1,16,10,0,0,21,19,48,39,0,0,0,0,0:52
0da43c3ec0e11650,ac29d508d78384c9,3,0,24,14,21,11,2,2,1,1,18,9,0,0,6,5,31,20,0,0,0,0,0:00
0da43c3ec0e11650,cc900af167fbedfd,1,0,43,24,26,11,16,13,1,0,22,6,0,0,21,18,69,48,1,0,0,0,1:27
0da43c3ec0e11650,cc900af167fbedfd,2,0,38,23,23,12,10,7,5,4,16,4,0,0,22,19,66,47,2,0,0,0,2:01
0da43c3ec0e11650,cc900af167fbedfd,3,0,65,30,53,19,6,5,6,6,42,13,0,0,23,17,82,44,3,0,0,0,2:20
0dab467898de22c6,8b5f9ea38184ded3,1,0,14,6,14,6,0,0,0,0,14,6,0,0,0,0,17,9,3,2,0,0,3:09
0dab467898de22c6,8b5f9ea38184ded3,2,0,67,20,58,15,8,4,1,1,65,19,0,0,2,1,67,20,0,0,0,0,0:00
0dab467898de22c6,8b5f9ea38184ded3,3,0,47,10,40,6,6,3,1,1,44,9,0,0,3,1,50,13,3,0,0,0,1:08
0dab467898de22c6,8c0580d4fff106c1,1,0,12,4,9,3,3,1,0,0,7,1,2,2,3,1,23,12,0,0,0,1,0:56
0dab467898de22c6,8c0580d4fff106c1,2,0,99,40,85,29,10,8,4,3,91,36,0,0,8,4,100,41,0,0,0,0,0:00
0dab467898de22c6,8c0580d4fff106c1,3,0,63,23,51,14,9,7,3,2,53,18,0,0,10,5,84,44,0,0,0,0,0:22
0dade757305afebd,5f04e3d58d9ce982,1,1,48,28,35,16,10,9,3,3,27,11,2,2,19,15,48,28,0,0,0,0,0:23
0dade757305afebd,5f04e3d58d9ce982,2,0,28,13,23,8,2,2,3,3,17,9,7,2,4,2,36,21,0,0,0,0,0:41
0dade757305afebd,5f04e3d58d9ce982,3,0,20,10,15,5,1,1,4,4,15,7,4,2,1,1,45,30,0,0,1,0,2:28
0dade757305afebd,7d21de9c6d7c98b2,1,0,27,16,17,7,6,5,4,4,19,8,0,0,8,8,37,26,3,0,0,0,1:15
0dade757305afebd,7d21de9c6d7c98b2,2,0,25,10,22,7,2,2,1,1,15,3,7,5,3,2,40,23,4,2,0,0,2:12
0dade757305afebd,7d21de9c6d7c98b2,3,0,12,5,9,3,0,0,3,2,11,4,0,0,1,1,18,10,1,0,0,0,0:00
0daf776bd222daad,e94085e821bd81de,1,0,48,15,47,14,1,1,0,0,48,15,0,0,0,0,48,15,0,0,0,0,0:00
0daf776bd222daad,e94085e821bd81de,2,0,76,31,67,25,9,6,0,0,73,29,0,0,3,2,105,60,4,1,0,0,0:35
0daf776bd222daad,e94085e821bd81de,3,0,58,30,53,28,5,2,0,0,35,15,19,13,4,2,104,76,1,1,0,0,2:51
0daf776bd222daad,efc67b07eed39794,1,0,92,40,65,20,21,14,6,6,91,39,0,0,1,1,92,40,0,0,0,0,0:00
0daf776bd222daad,efc67b07eed39794,2,0,98,37,78,26,18,9,2,2,95,35,0,0,3,2,98,37,0,0,0,0,0:00
0daf776bd222daad,efc67b07eed39794,3,0,38,12,30,6,5,3,3,3,34,9,2,1,2,2,39,13,0,0,0,0,0:00
0dc2fc8d39e226a3,260bd4cef10b033f,1,0,69,37,53,22,10,9,6,6,56,29,0,0,13,8,74,42,0,0,0,0,0:00
0dc2fc8d39e226a3,260bd4cef10b033f,2,1,58,36,58,36,0,0,0,0,17,9,33,23,8,4,79,50,0,0,0,0,1:41
0dc2fc8d39e226a3,69898645d600abdb,1,0,43,18,32,12,8,5,3,1,32,9,0,0,11,9,54,27,2,0,0,0,1:07
0dc2fc8d39e226a3,69898645d600abdb,2,0,88,62,84,58,4,4,0,0,14,9,71,51,3,2,106,72,2,1,0,0,1:42
0dd560fbcae2244f,55ee431411ccf07a,1,0,39,13,35,9,4,4,0,0,36,10,0,0,3,3,39,13,2,0,0,0,0:00
0dd560fbcae2244f,55ee431411ccf07a,2,0,34,16,30,12,4,4,0,0,32,15,0,0,2,1,35,17,4,1,0,0,0:33
0dd560fbcae2244f,55ee431411ccf07a,3,0,43,16,31,9,10,5,2,2,43,16,0,0,0,0,43,16,3,1,0,0,0:32
0dd560fbcae2244f,c03a5022f8439f2a,1,0,56,21,40,8,6,4,10,9,52,19,0,0,4,2,57,22,0,0,0,0,0:00
0dd560fbcae2244f,c03a5022f8439f2a,2,0,54,21,38,6,8,7,8,8,51,21,0,0,3,0,54,21,0,0,0,0,0:06
0dd560fbcae2244f,c03a5022f8439f2a,3,0,64,29,49,16,9,7,6,6,58,24,1,1,5,4,64,29,0,0,0,0,0:08
0dddf7ec457caab3,f2688492b9a525a3,1,0,35,21,35,21,0,0,0,0,2,1,31,18,2,2,81,65,2,2,0,0,4:15
0dddf7ec457caab3,f2688492b9a525a3,2,0,25,11,25,11,0,0,0,0,2,1,23,10,0,0,64,43,3,2,0,0,4:29
0dddf7ec457caab3,f2688492b9a525a3,3,0,19,10,16,7,3,3,0,0,4,1,15,9,0,0,67,54,7,4,0,0,4:26
0dddf7ec457caab3,f34312c2ccfa0e00,1,0,10,3,8,2,2,1,0,0,7,1,1,1,2,1,17,10,0,0,0,0,0:00
0dddf7ec457caab3,f34312c2ccfa0e00,2,0,5,1,4,0,1,1,0,0,4,1,0,0,1,0,17,12,0,0,0,0,0:00
0dddf7ec457caab3,f34312c2ccfa0e00,3,0,6,2,5,1,0,0,1,1,5,1,0,0,1,1,13,9,0,0,0,0,0:00
0ddf834a47533d15,2f13e4020cea5b38,1,0,23,9,11,2,4,0,8,7,23,9,0,0,0,0,23,9,0,0,0,0,0:00
0ddf834a47533d15,2f13e4020cea5b38,2,0,29,8,14,2,7,2,8,4,29,8,0,0,0,0,29,8,0,0,0,0,0:00
0ddf834a47533d15,d8c7c61b176e3994,1,0,20,8,10,1,2,0,8,7,20,8,0,0,0,0,20,8,0,0,0,0,0:00
0ddf834a47533d15,d8c7c61b176e3994,2,1,23,11,14,6,3,2,6,3,23,11,0,0,0,0,25,12,0,0,0,0,0:03
0dff8509f6a861f1,7413b80dbb0f8f9f,1,0,66,25,54,16,7,4,5,5,66,25,0,0,0,0,66,25,0,0,0,0,0:00
0dff8509f6a861f1,7413b80dbb0f8f9f,2,0,47,16,38,9,4,3,5,4,47,16,0,0,0,0,47,16,1,0,0,0,0:12
0dff8509f6a861f1,7413b80dbb0f8f9f,3,1,27,12,24,11,1,0,2,1,24,9,3,3,0,0,27,12,0,0,0,0,0:04
0dff8509f6a861f1,c17041f1bb5768d8,1,0,71,20,48,9,22,10,1,1,71,20,0,0,0,0,71,20,0,0,0,0,0:00
0dff8509f6a861f1,c17041f1bb5768d8,2,0,62,16,47,9,15,7,0,0,60,15,0,0,2,1,62,16,0,0,0,0,0:00
0dff8509f6a861f1,c17041f1bb5768d8,3,0,26,6,20,2,5,3,1,1,26,6,0,0,0,0,26,6,0,0,0,0,0:00
0e05f54d8b66f317,179f1948dc234f1f,1,0,28,16,19,8,9,8,0,0,5,0,23,16,0,0,39,22,1,1,0,0,1:23
0e05f54d8b66f317,aae99701b21554e4,1,0,16,9,11,5,2,1,3,3,12,7,0,0,4,2,17,10,2,0,1,0,0:21
0e0629a1503125a6,13c4313ed0f744f3,1,0,24,12,21,9,3,3,0,0,6,3,17,9,1,0,93,74,6,3,0,0,--
0e0629a1503125a6,1dab0d1d81dd06db,1,0,17,6,16,5,0,0,1,1,13,6,1,0,3,0,29,18,0,0,1,0,--
0e16795e385e76a7,0ee783aa00e468f0,1,0,24,15,22,13,2,2,0,0,1,1,12,7,11,7,25,16,1,1,0,0,--
0e16795e385e76a7,b361180739bed4b0,1,0,5,2,3,0,2,2,0,0,2,0,0,0,3,2,5,2,1,0,0,0,--
0e272af30a23e09b,5866fc86183a9fb8,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0:18
0e272af30a23e09b,e5d03e4d966126bd,1,0,6,0,4,0,1,0,1,0,6,0,0,0,0,0,6,0,1,0,0,0,0:13
0e2c7ec02a095813,6c8072b61c276e67,1,0,16,9,13,6,1,1,2,2,13,7,1,0,2,2,16,9,0,0,0,0,0:00
0e2c7ec02a095813,a78a87d8c2bbb1cb,1,0,9,6,9,6,0,0,0,0,9,6,0,0,0,0,9,6,1,1,1,0,0:17
0e30b22cd0987640,253de74457bd6374,1,1,59,34,56,31,1,1,2,2,8,3,47,29,4,2,91,64,0,0,0,0,3:49
0e30b22cd0987640,253de74457bd6374,2,0,43,26,37,21,5,5,1,0,9,3,31,20,3,3,83,63,0,0,1,0,3:06
0e30b22cd0987640,94070f6544c4b2a5,1,0,23,10,17,4,0,0,6,6,17,8,0,0,6,2,32,17,0,0,0,0,0:00
0e30b22cd0987640,94070f6544c4b2a5,2,0,8,1,8,1,0,0,0,0,7,1,0,0,1,0,10,2,0,0,0,0,0:04
0e37ea649c51fba9,5be86bb2f78fef2f,1,0,49,25,40,16,8,8,1,1,3,2,45,22,1,1,62,35,1,1,0,0,4:28
0e37ea649c51fba9,5be86bb2f78fef2f,2,0,7,2,4,0,3,2,0,0,5,1,0,0,2,1,20,12,0,0,0,0,0:22
0e37ea649c51fba9,af5b208e97f5d382,1,0,6,2,6,2,0,0,0,0,6,2,0,0,0,0,7,3,1,0,4,0,0:06
0e37ea649c51fba9,af5b208e97f5d382,2,1,8,3,8,3,0,0,0,0,6,2,2,1,0,0,11,6,0,0,0,0,0:01
0e3af9b5e1b3ae80,002ca196477ce572,1,0,74,24,64,17,8,5,2,2,69,22,2,1,3,1,82,30,1,1,0,0,0:49
0e3af9b5e1b3ae80,002ca196477ce572,2,0,6,2,5,1,0,0,1,1,6,2,0,0,0,0,10,6,5,1,1,0,1:38
0e3af9b5e1b3ae80,002ca196477ce572,3,0,17,5,16,4,1,1,0,0,14,3,3,2,0,0,20,7,0,0,0,0,0:02
0e3af9b5e1b3ae80,60425d07ef4b91a7,1,0,102,51,80,35,14,8,8,8,91,45,1,0,10,6,103,52,2,0,0,0,0:02
0e3af9b5e1b3ae80,60425d07ef4b91a7,2,0,20,8,19,7,0,0,1,1,11,2,8,5,1,1,31,17,1,1,0,0,2:13
0e3af9b5e1b3ae80,60425d07ef4b91a7,3,0,46,30,40,24,5,5,1,1,22,11,20,15,4,4,61,43,1,1,1,0,3:37
0e6782b758451063,082eba4cd80f736f,1,0,71,39,43,15,17,13,11,11,69,39,0,0,2,0,72,40,0,0,0,0,0:00
0e6782b758451063,082eba4cd80f736f,2,1,72,33,46,13,15,11,11,9,70,31,0,0,2,2,72,33,0,0,0,0,0:00
0e6782b758451063,082eba4cd80f736f,3,0,64,33,50,23,6,5,8,5,64,33,0,0,0,0,64,33,1,0,0,0,0:12
0e6782b758451063,69037fc7730e4225,1,0,63,21,45,13,6,4,12,4,61,21,2,0,0,0,63,21,1,1,0,0,0:10
0e6782b758451063,69037fc7730e4225,2,0,91,22,75,17,7,3,9,2,90,21,0,0,1,1,91,22,0,0,0,0,0:00
0e6782b758451063,69037fc7730e4225,3,0,72,20,67,17,3,1,2,2,68,17,4,3,0,0,73,20,0,0,0,0,0:13
0e6d624086f7952e,2c9d00968f818270,1,0,57,31,36,14,12,10,9,7,48,23,0,0,9,8,62,36,0,0,0,0,0:04
0e6d624086f7952e,2c9d00968f818270,2,0,39,21,34,16,2,2,3,3,34,16,0,0,5,5,46,28,0,0,0,0,0:00
0e6d624086f7952e,2c9d00968f818270,3,0,51,22,39,13,7,6,5,3,44,18,1,1,6,3,55,26,0,0,0,1,0:08
0e6d624086f7952e,902ec2cc48c8ae8a,1,0,87,48,67,32,16,15,4,1,72,34,0,0,15,14,99,60,2,0,0,0,0:41
0e6d624086f7952e,902ec2cc48c8ae8a,2,0,51,22,39,13,9,6,3,3,35,11,5,5,11,6,80,47,1,1,0,0,2:30
0e6d624086f7952e,902ec2cc48c8ae8a,3,0,50,22,43,15,7,7,0,0,42,14,4,4,4,4,78,45,3,1,0,0,1:11
0e809b7e37681783,50db8711c70196cd,1,0,42,13,25,7,16,6,1,0,42,13,0,0,0,0,42,13,0,0,0,0,0:00
0e809b7e37681783,50db8711c70196cd,2,1,38,20,19,5,15,11,4,4,38,20,0,0,0,0,38,20,0,0,0,0,0:03
0e809b7e37681783,a495f599e787614f,1,0,23,11,19,9,3,1,1,1,22,10,0,0,1,1,26,13,2,0,0,0,0:36
0e809b7e37681783,a495f599e787614f,2,0,17,8,12,3,2,2,3,3,16,7,0,0,1,1,17,8,0,0,0,0,0:00
0e8d5c16eb9cb1cf,55fa6ce3e522c8bb,1,0,41,19,25,5,6,6,10,8,40,19,0,0,1,0,41,19,3,1,0,0,0:12
0e8d5c16eb9cb1cf,55fa6ce3e522c8bb,2,0,44,27,20,7,13,9,11,11,41,25,2,1,1,1,49,32,3,1,0,0,0:08
0e8d5c16eb9cb1cf,55fa6ce3e522c8bb,3,0,34,20,16,7,6,2,12,11,34,20,0,0,0,0,36,22,5,0,0,0,0:09
0e8d5c16eb9cb1cf,82b4e942781b1046,1,0,47,21,30,6,9,8,8,7,47,21,0,0,0,0,47,21,0,0,0,0,0:09
0e8d5c16eb9cb1cf,82b4e942781b1046,2,0,40,16,23,5,11,7,6,4,40,16,0,0,0,0,43,19,0,0,0,0,0:25
0e8d5c16eb9cb1cf,82b4e942781b1046,3,0,34,15,18,3,11,7,5,5,32,14,0,0,2,1,35,16,0,0,0,0,0:09
0e9091311ca565ce,1f454354805b6f75,1,0,16,8,11,4,3,2,2,2,16,8,0,0,0,0,16,8,0,0,0,0,0:00
0e9091311ca565ce,1f454354805b6f75,2,0,25,11,20,6,1,1,4,4,22,10,3,1,0,0,25,11,0,0,0,0,0:00
0e9091311ca565ce,1f454354805b6f75,3,1,32,18,25,11,3,3,4,4,28,15,1,1,3,2,32,18,0,0,0,0,0:05
0e9091311ca565ce,1f454354805b6f75,4,0,27,19,19,12,5,4,3,3,27,19,0,0,0,0,27,19,0,0,0,0,0:00
0e9091311ca565ce,1f454354805b6f75,5,0,35,19,29,14,6,5,0,0,33,17,0,0,2,2,35,19,0,0,0,0,0:00
0e9091311ca565ce,2b93ebd9f5417ad2,1,0,50,17,38,9,6,5,6,3,50,17,0,0,0,0,50,17,0,0,0,0,0:00
0e9091311ca565ce,2b93ebd9f5417ad2,2,1,66,24,52,12,2,0,12,12,55,18,11,6,0,0,69,27,0,0,0,0,0:35
0e9091311ca565ce,2b93ebd9f5417ad2,3,0,62,21,49,12,4,1,9,8,58,19,0,0,4,2,62,21,0,0,0,0,0:00
0e9091311ca565ce,2b93ebd9f5417ad2,4,0,80,28,64,17,7,5,9,6,80,28,0,0,0,0,80,28,0,0,0,0,0:00
0e9091311ca565ce,2b93ebd9f5417ad2,5,0,58,18,48,8,1,1,9,9,56,16,0,0,2,2,59,19,1,0,0,0,0:09
0e94e0a8c2130cea,0aa92558424ced9e,1,0,19,5,18,4,0,0,1,1,18,4,0,0,1,1,19,5,3,1,0,0,0:56
0e94e0a8c2130cea,0aa92558424ced9e,2,0,5,2,5,2,0,0,0,0,5,2,0,0,0,0,5,2,0,0,0,0,0:00
0e94e0a8c2130cea,a390eb8a9b2df298,1,0,38,13,37,12,0,0,1,1,37,12,0,0,1,1,46,21,0,0,0,0,0:00
0e94e0a8c2130cea,a390eb8a9b2df298,2,1,13,6,12,6,1,0,0,0,9,2,4,4,0,0,13,6,0,0,0,0,0:00
0e969ae805006d1f,476fe566d2df676e,1,0,49,18,40,11,6,4,3,3,42,11,0,0,7,7,49,18,0,0,0,0,0:00
0e969ae805006d1f,79325a3c1a5c3bf4,1,0,46,23,26,8,11,7,9,8,45,23,0,0,1,0,46,23,1,0,0,0,0:09
0e9b7e682e0a79f1,5866fc86183a9fb8,1,1,57,21,48,13,6,5,3,3,39,14,16,6,2,1,58,22,0,0,0,0,0:22
0e9b7e682e0a79f1,5866fc86183a9fb8,2,0,21,13,16,9,3,2,2,2,3,2,18,11,0,0,29,19,0,0,1,1,2:44
0e9b7e682e0a79f1,5866fc86183a9fb8,3,0,38,21,34,19,3,1,1,1,37,20,0,0,1,1,38,21,0,0,1,0,0:04
0e9b7e682e0a79f1,9ccf8371fd80d45d,1,1,47,20,36,11,4,4,7,5,44,18,0,0,3,2,50,21,1,0,0,0,0:33
0e9b7e682e0a79f1,9ccf8371fd80d45d,2,1,27,14,23,12,4,2,0,0,10,5,17,9,0,0,28,15,1,1,0,0,1:37
0e9b7e682e0a79f1,9ccf8371fd80d45d,3,0,27,7,20,4,6,2,1,1,27,7,0,0,0,0,28,8,2,0,0,0,0:22
0ea087a71863184d,59583ff832fe9d68,1,0,60,22,49,15,2,1,9,6,50,18,0,0,10,4,62,24,0,0,0,0,0:26
0ea087a71863184d,59583ff832fe9d68,2,0,56,22,49,19,5,2,2,1,43,16,0,0,13,6,61,25,0,0,0,0,0:37
0ea087a71863184d,59583ff832fe9d68,3,0,7,4,6,3,1,1,0,0,6,3,0,0,1,1,11,8,1,0,0,0,0:13
